Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
1234N_1234N_M1_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.862068965517	1.72413793103	0.862068965517	1.72413793103	2.58620689655	1.72413793103	1.72413793103	2.58620689655	2.58620689655	3.44827586207	3.44827586207	2.58620689655	2.58620689655	4.31034482759	6.89655172414	7.75862068966	8.62068965517	5.1724137931	3.44827586207	6.89655172414	6.89655172414	3.44827586207	1.72413793103	2.58620689655	2.58620689655	1.72413793103	1.72413793103	1.72413793103	2.58620689655	2.58620689655	0.862068965517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M1_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.862068965517	0.862068965517	0.862068965517	0.862068965517	0.862068965517	1.72413793103	2.58620689655	2.58620689655	3.44827586207	3.44827586207	5.1724137931	6.89655172414	6.03448275862	5.1724137931	4.31034482759	3.44827586207	5.1724137931	6.03448275862	3.44827586207	3.44827586207	4.31034482759	4.31034482759	4.31034482759	4.31034482759	1.72413793103	1.72413793103	2.58620689655	1.72413793103	1.72413793103	1.72413793103	0.862068965517	0.0	0.0	0.0	0.0	0.862068965517	0.862068965517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.862068965517	0.862068965517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M2_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.06451612903	11.2903225806	3.22580645161	1.61290322581	3.22580645161	1.61290322581	3.22580645161	3.22580645161	1.61290322581	3.22580645161	4.83870967742	4.83870967742	3.22580645161	4.83870967742	6.45161290323	6.45161290323	4.83870967742	3.22580645161	3.22580645161	1.61290322581	0.0	1.61290322581	4.83870967742	4.83870967742	3.22580645161	1.61290322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M2_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22580645161	3.22580645161	0.0	0.0	0.0	3.22580645161	3.22580645161	0.0	0.0	1.61290322581	4.83870967742	3.22580645161	1.61290322581	1.61290322581	3.22580645161	6.45161290323	6.45161290323	6.45161290323	4.83870967742	8.06451612903	8.06451612903	3.22580645161	1.61290322581	0.0	0.0	8.06451612903	9.67741935484	3.22580645161	3.22580645161	1.61290322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M4_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.704225352113	0.704225352113	0.0	0.0	0.704225352113	2.11267605634	1.40845070423	0.0	0.0	2.11267605634	5.6338028169	7.04225352113	4.22535211268	3.52112676056	4.22535211268	5.6338028169	5.6338028169	3.52112676056	4.92957746479	4.22535211268	2.81690140845	3.52112676056	3.52112676056	6.33802816901	7.04225352113	4.22535211268	2.81690140845	4.22535211268	4.92957746479	1.40845070423	0.704225352113	0.704225352113	0.704225352113	0.704225352113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M4_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.704225352113	2.81690140845	4.22535211268	2.81690140845	0.704225352113	1.40845070423	2.11267605634	2.11267605634	1.40845070423	1.40845070423	5.6338028169	8.45070422535	5.6338028169	6.33802816901	9.15492957746	9.85915492958	8.45070422535	4.92957746479	3.52112676056	3.52112676056	4.92957746479	2.81690140845	1.40845070423	1.40845070423	0.704225352113	2.11267605634	1.40845070423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M5_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47058823529	1.96078431373	0.490196078431	0.980392156863	3.43137254902	3.43137254902	0.980392156863	0.490196078431	0.980392156863	1.96078431373	1.96078431373	0.980392156863	6.37254901961	8.33333333333	7.35294117647	7.35294117647	5.39215686275	5.88235294118	3.92156862745	4.41176470588	5.88235294118	3.92156862745	3.43137254902	2.45098039216	3.43137254902	4.90196078431	2.94117647059	1.47058823529	0.980392156863	1.47058823529	0.980392156863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M5_R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.490196078431	1.47058823529	0.980392156863	0.980392156863	1.96078431373	1.96078431373	1.47058823529	0.490196078431	1.47058823529	3.92156862745	4.90196078431	3.43137254902	6.37254901961	9.3137254902	5.39215686275	5.39215686275	4.90196078431	3.43137254902	4.41176470588	4.41176470588	3.92156862745	2.45098039216	3.92156862745	5.39215686275	4.41176470588	2.94117647059	1.47058823529	1.47058823529	2.45098039216	1.96078431373	0.490196078431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.490196078431	0.490196078431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.490196078431	0.490196078431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1234N_1234N_M6_R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.531914893617	1.06382978723	0.531914893617	0.0	0.531914893617	1.59574468085	2.12765957447	1.06382978723	0.0	1.06382978723	2.65957446809	4.25531914894	5.31914893617	5.31914893617	5.31914893617	6.91489361702	7.44680851064	5.85106382979	5.85106382979	6.91489361702	4.78723404255	4.78723404255	5.31914893617	2.65957446809	2.12765957447	1.06382978723	1.06382978723	2.65957446809	2.12765957447	4.25531914894	3.72340425532	0.531914893617	0.531914893617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
