#Position (bp)	insert size	chromosomes
1007.0	0.0	0.0
3020.0	0.0	329.64383561643837
5033.0	0.0	0.0
7046.0	0.0	0.0
9059.0	0.0	329.64383561643837
11072.0	0.0	0.0
13085.0	0.0	0.0
15098.0	0.0	329.64383561643837
17111.0	0.0	0.0
19124.0	0.0	0.0
21137.0	0.0	329.64383561643837
23150.0	0.0	0.0
25163.0	0.0	0.0
27176.0	0.0	329.64383561643837
29189.0	0.0	0.0
31202.0	0.0	0.0
33215.0	0.0	329.64383561643837
35228.0	0.0	0.0
37241.0	0.0
39254.0	0.0
41267.0	0.0
43280.0	0.0
45293.0	0.0
47306.0	0.0
49319.0	0.0
51332.0	0.0
53345.0	0.0
55358.0	0.0
57371.0	0.0
59384.0	0.0
61397.0	0.0
63410.0	0.0
65423.0	0.0
67436.0	0.0
69449.0	0.0
71462.0	0.0
73475.0	0.0
75488.0	0.0
77501.0	0.0
79514.0	0.0
81527.0	0.0
83540.0	0.0
85553.0	0.0
87566.0	0.0
89579.0	0.0
91592.0	0.0
93605.0	0.0
95618.0	0.0
97631.0	0.0
99644.0	0.0
101657.0	0.0
103670.0	0.0
105683.0	0.0
107696.0	0.0
109709.0	0.0
111722.0	0.0
113735.0	0.0
115748.0	0.0
117761.0	0.0
119774.0	0.0
121787.0	0.0
123800.0	0.0
125813.0	0.0
127826.0	0.0
129839.0	0.0
131852.0	0.0
133865.0	0.0
135878.0	0.0
137891.0	0.0
139904.0	0.0
141917.0	0.0
143930.0	0.0
145943.0	0.0
147956.0	0.0
149969.0	0.0
151982.0	0.0
153995.0	0.0
156008.0	0.0
158021.0	0.0
160034.0	0.0
162047.0	0.0
164060.0	0.0
166073.0	0.0
168086.0	0.0
170099.0	0.0
172112.0	0.0
174125.0	0.0
176138.0	0.0
178151.0	0.0
180164.0	0.0
182177.0	0.0
184190.0	0.0
186203.0	0.0
188216.0	0.0
190229.0	0.0
192242.0	0.0
194255.0	0.0
196268.0	0.0
198281.0	0.0
199644.0	0.0
200650.5	0.0
202307.0	0.0
204320.0	0.0
206333.0	0.0
208346.0	0.0
210359.0	0.0
212372.0	0.0
214385.0	0.0
216398.0	0.0
218411.0	0.0
220424.0	0.0
222437.0	0.0
224450.0	0.0
226463.0	0.0
228476.0	0.0
230489.0	0.0
232502.0	0.0
234515.0	0.0
236528.0	0.0
238541.0	0.0
240554.0	0.0
242567.0	0.0
244580.0	0.0
246593.0	0.0
248606.0	0.0
250619.0	0.0
252632.0	0.0
254645.0	0.0
256658.0	0.0
258671.0	0.0
260684.0	0.0
262697.0	0.0
264710.0	0.0
266723.0	0.0
268736.0	0.0
270749.0	0.0
272762.0	0.0
274775.0	0.0
276788.0	0.0
278801.0	0.0
280814.0	0.0
282827.0	0.0
284840.0	0.0
286853.0	0.0
288866.0	0.0
290879.0	0.0
292892.0	0.0
294905.0	0.0
296918.0	0.0
298931.0	0.0
300944.0	0.0
302957.0	0.0
304970.0	0.0
306983.0	0.0
308996.0	0.0
311009.0	0.0
313022.0	0.0
315035.0	0.0
317048.0	0.0
319061.0	0.0
321074.0	0.0
323087.0	0.0
325100.0	0.0
327113.0	0.0
329126.0	0.0
331139.0	0.0
333152.0	0.0
335165.0	0.0
337178.0	0.0
339191.0	0.0
341204.0	0.0
343217.0	0.0
345230.0	0.0
347243.0	0.0
349256.0	0.0
351269.0	0.0
353282.0	0.0
355295.0	0.0
357308.0	0.0
359321.0	0.0
361334.0	0.0
363347.0	0.0
365360.0	0.0
367373.0	0.0
369386.0	0.0
371399.0	0.0
373412.0	0.0
375425.0	0.0
377438.0	0.0
379451.0	0.0
381464.0	0.0
383477.0	0.0
385490.0	0.0
387503.0	0.0
389516.0	0.0
391529.0	0.0
393542.0	0.0
395555.0	0.0
397568.0	0.0
399287.5	0.0
400294.0	0.0
401594.0	0.0
403607.0	0.0
405620.0	0.0
407633.0	0.0
409646.0	0.0
411659.0	0.0
413672.0	0.0
415685.0	0.0
417698.0	0.0
419711.0	0.0
421724.0	0.0
423737.0	0.0
425750.0	0.0
427763.0	0.0
429776.0	0.0
431789.0	0.0
433802.0	0.0
435815.0	0.0
437828.0	0.0
439841.0	0.0
441854.0	0.0
443867.0	0.0
445880.0	0.0
447893.0	0.0
449906.0	0.0
451919.0	0.0
453932.0	0.0
455945.0	0.0
457958.0	0.0
459971.0	0.0
461984.0	0.0
463997.0	0.0
466010.0	0.0
468023.0	0.0
470036.0	0.0
472049.0	0.0
474062.0	0.0
476075.0	0.0
478088.0	0.0
480101.0	0.0
482114.0	0.0
484127.0	0.0
486140.0	0.0
488153.0	0.0
490166.0	0.0
492179.0	0.0
494192.0	0.0
496205.0	0.0
498218.0	0.0
500231.0	0.0
502244.0	0.0
504257.0	0.0
506270.0	0.0
508283.0	0.0
510296.0	0.0
512309.0	0.0
514322.0	0.0
516335.0	0.0
518348.0	0.0
520361.0	0.0
522374.0	0.0
524387.0	0.0
526400.0	0.0
528413.0	0.0
530426.0	0.0
532439.0	0.0
534452.0	0.0
536465.0	0.0
538478.0	0.0
540491.0	0.0
542504.0	0.0
544517.0	0.0
546530.0	0.0
548543.0	0.0
550556.0	0.0
552569.0	0.0
554582.0	0.0
556595.0	0.0
558608.0	0.0
560621.0	0.0
562634.0	0.0
564647.0	0.0
566660.0	0.0
568673.0	0.0
570686.0	0.0
572699.0	0.0
574712.0	0.0
576725.0	0.0
578738.0	0.0
580751.0	0.0
582764.0	0.0
584777.0	0.0
586790.0	0.0
588803.0	0.0
590816.0	0.0
592829.0	0.0
594842.0	0.0
596855.0	0.0
598868.0	0.0
599937.5	0.0
600641.5	329.3208255159475
601585.0	325.0
602894.0	323.7551020408163
604439.5	329.64383561643837
605446.0	0.0
606920.0	0.0
608933.0	0.0
610946.0	0.0
612959.0	0.0
614972.0	0.0
616985.0	0.0
618998.0	0.0
621011.0	0.0
623024.0	0.0
625037.0	0.0
627050.0	0.0
629063.0	0.0
631076.0	0.0
633089.0	0.0
635102.0	0.0
637115.0	0.0
639128.0	0.0
641141.0	0.0
643154.0	0.0
645167.0	0.0
647180.0	0.0
649193.0	0.0
651206.0	0.0
653219.0	0.0
655232.0	0.0
657245.0	0.0
659258.0	0.0
661271.0	0.0
663284.0	0.0
665297.0	0.0
667310.0	0.0
669323.0	0.0
671336.0	0.0
673349.0	0.0
675362.0	0.0
677375.0	0.0
679388.0	0.0
681401.0	0.0
683414.0	0.0
685427.0	0.0
687440.0	0.0
689453.0	0.0
691466.0	0.0
693479.0	0.0
695492.0	0.0
697505.0	0.0
699518.0	0.0
701531.0	0.0
703544.0	0.0
705557.0	0.0
707570.0	0.0
709583.0	0.0
711596.0	0.0
713609.0	0.0
715622.0	0.0
717635.0	0.0
719648.0	0.0
721661.0	0.0
723674.0	0.0
725687.0	0.0
727700.0	0.0
729713.0	0.0
731726.0	0.0
733739.0	0.0
735752.0	0.0
737765.0	0.0
739778.0	0.0
741791.0	0.0
743804.0	0.0
745817.0	0.0
747830.0	0.0
749843.0	0.0
751856.0	0.0
753869.0	0.0
755882.0	0.0
757895.0	0.0
759908.0	0.0
761921.0	0.0
763934.0	0.0
765947.0	0.0
767960.0	0.0
769973.0	0.0
771986.0	0.0
773999.0	0.0
776012.0	0.0
778025.0	0.0
780038.0	0.0
782051.0	0.0
784064.0	0.0
786077.0	0.0
788090.0	0.0
790103.0	0.0
792116.0	0.0
794129.0	0.0
796142.0	0.0
798155.0	0.0
800168.0	0.0
802181.0	0.0
804083.0	0.0
