#Read position (bp)	Clipping profile
0.0	0.5291005291005291
1.0	0.5291005291005291
2.0	0.5291005291005291
3.0	0.5291005291005291
4.0	0.5291005291005291
5.0	0.5291005291005291
6.0	0.5291005291005291
7.0	0.5291005291005291
8.0	0.5291005291005291
9.0	0.5291005291005291
10.0	0.5291005291005291
11.0	0.5291005291005291
12.0	0.5291005291005291
13.0	0.5291005291005291
14.0	0.5291005291005291
15.0	0.5291005291005291
16.0	0.5291005291005291
17.0	0.5291005291005291
18.0	0.5291005291005291
19.0	0.5291005291005291
20.0	0.5291005291005291
21.0	0.5291005291005291
22.0	0.5291005291005291
23.0	0.5291005291005291
24.0	0.5291005291005291
25.0	0.5291005291005291
26.0	0.5291005291005291
27.0	0.5291005291005291
28.0	0.5291005291005291
29.0	0.5291005291005291
30.0	0.5291005291005291
31.0	0.5291005291005291
32.0	0.5291005291005291
33.0	0.5291005291005291
34.0	0.5291005291005291
35.0	0.5291005291005291
36.0	0.5291005291005291
37.0	1.0582010582010581
38.0	1.0582010582010581
39.0	1.0582010582010581
40.0	1.0582010582010581
41.0	1.0582010582010581
42.0	1.0582010582010581
43.0	1.0582010582010581
44.0	1.0582010582010581
45.0	1.0582010582010581
46.0	1.0582010582010581
47.0	1.0582010582010581
48.0	1.0582010582010581
49.0	1.0582010582010581
50.0	1.0582010582010581
51.0	1.0582010582010581
52.0	1.0582010582010581
53.0	1.0582010582010581
54.0	1.0582010582010581
55.0	1.0582010582010581
56.0	1.0582010582010581
57.0	1.0582010582010581
58.0	1.0582010582010581
59.0	1.0582010582010581
60.0	1.0582010582010581
61.0	1.0582010582010581
62.0	1.0582010582010581
63.0	1.0582010582010581
64.0	1.0582010582010581
65.0	1.0582010582010581
66.0	1.5873015873015872
67.0	1.5873015873015872
68.0	1.5873015873015872
69.0	1.5873015873015872
70.0	1.5873015873015872
71.0	1.5873015873015872
72.0	1.5873015873015872
73.0	1.5873015873015872
74.0	1.5873015873015872
75.0	1.5873015873015872
76.0	1.5873015873015872
77.0	1.5873015873015872
78.0	1.5873015873015872
79.0	1.5873015873015872
80.0	1.0582010582010581
81.0	1.0582010582010581
82.0	1.0582010582010581
83.0	1.0582010582010581
84.0	1.0582010582010581
85.0	1.0582010582010581
86.0	1.0582010582010581
87.0	1.0582010582010581
88.0	1.0582010582010581
89.0	1.0582010582010581
90.0	1.0582010582010581
91.0	1.5873015873015872
92.0	1.5873015873015872
93.0	1.5873015873015872
94.0	1.5873015873015872
95.0	1.5873015873015872
96.0	1.5873015873015872
97.0	1.5873015873015872
98.0	1.5873015873015872
99.0	1.5873015873015872
100.0	1.5873015873015872
